,State,County,Temperature,Precipitation,Avg Condition,Target,Nitrogen,Phosphorus,Potasium,pH,Humidity
1932,North Carolina,Richmond County,17,301.5,159.25,coconut,40.0,22.0,29.0,100.0,5.7
1933,North Carolina,Robeson County,17,304.75,160.875,coconut,40.0,22.0,29.0,100.0,5.7
1934,North Carolina,Rockingham County,15,307.25,161.125,coconut,40.0,22.0,29.0,100.0,5.7
1935,North Carolina,Rowan County,15,271.75,143.375,apple,33.0,143.0,204.0,92.0,5.8
1936,North Carolina,Rutherford County,15,310.0,162.5,coconut,40.0,22.0,29.0,100.0,5.7
1937,North Carolina,Sampson County,17,349.25,183.125,coffee,91.0,21.0,26.0,57.4,7.3
1938,North Carolina,Scotland County,17,293.25,155.125,coconut,40.0,22.0,29.0,100.0,5.7
1939,North Carolina,Stanly County,16,304.75,160.375,coconut,40.0,22.0,29.0,100.0,5.7
1940,North Carolina,Stokes County,14,326.5,170.25,coconut,40.0,22.0,29.0,100.0,5.7
1941,North Carolina,Surry County,14,333.5,173.75,coconut,40.0,22.0,29.0,100.0,5.7
1942,North Carolina,Swain County,11,435.5,223.25,rice,97.0,59.0,43.0,84.0,6.3
1943,North Carolina,Transylvania County,12,477.0,244.5,,,,,,
1944,North Carolina,Tyrrell County,17,374.75,195.875,rice,97.0,59.0,43.0,84.0,6.3
1945,North Carolina,Union County,16,222.25,119.125,apple,33.0,143.0,204.0,92.0,5.8
1946,North Carolina,Vance County,15,341.75,178.375,coffee,91.0,21.0,26.0,57.4,7.3
1947,North Carolina,Wake County,16,328.25,172.125,coconut,40.0,22.0,29.0,100.0,5.7
1948,North Carolina,Warren County,16,337.25,176.625,coffee,91.0,21.0,26.0,57.4,7.3
1949,North Carolina,Washington County,17,387.25,202.125,rice,97.0,59.0,43.0,84.0,6.3
1950,North Carolina,Watauga County,11,356.25,183.625,coffee,91.0,21.0,26.0,57.4,7.3
1951,North Carolina,Wayne County,16,383.0,199.5,rice,97.0,59.0,43.0,84.0,6.3
1952,North Carolina,Wilkes County,14,315.5,164.75,coconut,40.0,22.0,29.0,100.0,5.7
1953,North Carolina,Wilson County,16,392.5,204.25,rice,97.0,59.0,43.0,84.0,6.3
1954,North Carolina,Yadkin County,14,321.25,167.625,coconut,40.0,22.0,29.0,100.0,5.7
1955,North Carolina,Yancey County,11,358.75,184.875,rice,97.0,59.0,43.0,84.0,6.3
1956,North Dakota,Adams County,8,93.25,50.625,apple,33.0,143.0,204.0,92.0,5.8
1957,North Dakota,Barnes County,7,111.0,59.0,apple,33.0,143.0,204.0,92.0,5.8
1958,North Dakota,Benson County,6,86.25,46.125,apple,33.0,143.0,204.0,92.0,5.8
1959,North Dakota,Billings County,7,71.0,39.0,apple,33.0,143.0,204.0,92.0,5.8
1960,North Dakota,Bottineau County,6,83.75,44.875,apple,33.0,143.0,204.0,92.0,5.8
1961,North Dakota,Bowman County,8,78.75,43.375,apple,33.0,143.0,204.0,92.0,5.8
1962,North Dakota,Burke County,5,89.5,47.25,apple,33.0,143.0,204.0,92.0,5.8
1963,North Dakota,Burleigh County,7,87.0,47.0,apple,33.0,143.0,204.0,92.0,5.8
1964,North Dakota,Cass County,7,104.25,55.625,apple,33.0,143.0,204.0,92.0,5.8
1965,North Dakota,Cavalier County,5,99.75,52.375,apple,33.0,143.0,204.0,92.0,5.8
1966,North Dakota,Dickey County,7,126.25,66.625,apple,33.0,143.0,204.0,92.0,5.8
1967,North Dakota,Divide County,6,71.0,38.5,apple,33.0,143.0,204.0,92.0,5.8
1968,North Dakota,Dunn County,7,78.0,42.5,apple,33.0,143.0,204.0,92.0,5.8
1969,North Dakota,Eddy County,6,82.0,44.0,apple,33.0,143.0,204.0,92.0,5.8
1970,North Dakota,Emmons County,8,93.25,50.625,apple,33.0,143.0,204.0,92.0,5.8
1971,North Dakota,Foster County,6,84.5,45.25,apple,33.0,143.0,204.0,92.0,5.8
1972,North Dakota,Golden Valley County,7,65.5,36.25,apple,33.0,143.0,204.0,92.0,5.8
1973,North Dakota,Grand Forks County,6,101.0,53.5,apple,33.0,143.0,204.0,92.0,5.8
1974,North Dakota,Grant County,7,91.5,49.25,apple,33.0,143.0,204.0,92.0,5.8
1975,North Dakota,Griggs County,6,90.75,48.375,apple,33.0,143.0,204.0,92.0,5.8
1976,North Dakota,Hettinger County,7,88.25,47.625,apple,33.0,143.0,204.0,92.0,5.8
1977,North Dakota,Kidder County,7,96.0,51.5,apple,33.0,143.0,204.0,92.0,5.8
1978,North Dakota,LaMoure County,7,125.75,66.375,apple,33.0,143.0,204.0,92.0,5.8
1979,North Dakota,Logan County,7,104.25,55.625,apple,33.0,143.0,204.0,92.0,5.8
1980,North Dakota,McHenry County,7,83.25,45.125,apple,33.0,143.0,204.0,92.0,5.8
1981,North Dakota,McIntosh County,7,93.25,50.125,apple,33.0,143.0,204.0,92.0,5.8
1982,North Dakota,McKenzie County,7,63.5,35.25,apple,33.0,143.0,204.0,92.0,5.8
1983,North Dakota,McLean County,7,80.0,43.5,apple,33.0,143.0,204.0,92.0,5.8
1984,North Dakota,Mercer County,7,87.0,47.0,apple,33.0,143.0,204.0,92.0,5.8
1985,North Dakota,Morton County,7,82.5,44.75,apple,33.0,143.0,204.0,92.0,5.8
1986,North Dakota,Mountrail County,6,89.0,47.5,apple,33.0,143.0,204.0,92.0,5.8
1987,North Dakota,Nelson County,6,91.5,48.75,apple,33.0,143.0,204.0,92.0,5.8
1988,North Dakota,Oliver County,7,85.0,46.0,apple,33.0,143.0,204.0,92.0,5.8
1989,North Dakota,Pembina County,6,103.5,54.75,apple,33.0,143.0,204.0,92.0,5.8
1990,North Dakota,Pierce County,6,93.25,49.625,apple,33.0,143.0,204.0,92.0,5.8
1991,North Dakota,Ramsey County,6,85.75,45.875,apple,33.0,143.0,204.0,92.0,5.8
1992,North Dakota,Ransom County,7,120.0,63.5,apple,33.0,143.0,204.0,92.0,5.8
1993,North Dakota,Renville County,6,82.5,44.25,apple,33.0,143.0,204.0,92.0,5.8
1994,North Dakota,Richland County,8,134.5,71.25,apple,33.0,143.0,204.0,92.0,5.8
1995,North Dakota,Rolette County,5,85.75,45.375,apple,33.0,143.0,204.0,92.0,5.8
1996,North Dakota,Sargent County,7,128.25,67.625,apple,33.0,143.0,204.0,92.0,5.8
1997,North Dakota,Sheridan County,7,92.75,49.875,apple,33.0,143.0,204.0,92.0,5.8
1998,North Dakota,Sioux County,8,96.5,52.25,apple,33.0,143.0,204.0,92.0,5.8
1999,North Dakota,Slope County,8,74.25,41.125,apple,33.0,143.0,204.0,92.0,5.8
2000,North Dakota,Stark County,7,86.25,46.625,apple,33.0,143.0,204.0,92.0,5.8
2001,North Dakota,Steele County,6,96.5,51.25,apple,33.0,143.0,204.0,92.0,5.8
2002,North Dakota,Stutsman County,7,95.25,51.125,apple,33.0,143.0,204.0,92.0,5.8
2003,North Dakota,Towner County,5,86.25,45.625,apple,33.0,143.0,204.0,92.0,5.8
2004,North Dakota,Traill County,7,101.5,54.25,apple,33.0,143.0,204.0,92.0,5.8
2005,North Dakota,Walsh County,6,99.0,52.5,apple,33.0,143.0,204.0,92.0,5.8
2006,North Dakota,Ward County,7,79.5,43.25,apple,33.0,143.0,204.0,92.0,5.8
2007,North Dakota,Wells County,6,94.0,50.0,apple,33.0,143.0,204.0,92.0,5.8
2008,North Dakota,Williams County,6,68.5,37.25,apple,33.0,143.0,204.0,92.0,5.8
2009,Ohio,Adams County,12,316.25,164.125,coconut,40.0,22.0,29.0,100.0,5.7
2010,Ohio,Allen County,12,250.75,131.375,apple,33.0,143.0,204.0,92.0,5.8
2011,Ohio,Ashland County,11,236.75,123.875,apple,33.0,143.0,204.0,92.0,5.8
2012,Ohio,Ashtabula County,11,247.75,129.375,apple,33.0,143.0,204.0,92.0,5.8
2013,Ohio,Athens County,12,264.75,138.375,apple,33.0,143.0,204.0,92.0,5.8
2014,Ohio,Auglaize County,11,235.5,123.25,apple,33.0,143.0,204.0,92.0,5.8
2015,Ohio,Belmont County,11,273.0,142.0,apple,33.0,143.0,204.0,92.0,5.8
2016,Ohio,Brown County,12,306.75,159.375,coconut,40.0,22.0,29.0,100.0,5.7
2017,Ohio,Butler County,12,277.5,144.75,apple,33.0,143.0,204.0,92.0,5.8
2018,Ohio,Carroll County,11,245.75,128.375,apple,33.0,143.0,204.0,92.0,5.8
2019,Ohio,Champaign County,11,254.75,132.875,apple,33.0,143.0,204.0,92.0,5.8
2020,Ohio,Clark County,12,260.25,136.125,apple,33.0,143.0,204.0,92.0,5.8
2021,Ohio,Clermont County,12,292.0,152.0,coconut,40.0,22.0,29.0,100.0,5.7
2022,Ohio,Clinton County,12,280.0,146.0,apple,33.0,143.0,204.0,92.0,5.8
2023,Ohio,Columbiana County,11,256.5,133.75,apple,33.0,143.0,204.0,92.0,5.8
2024,Ohio,Coshocton County,11,252.75,131.875,apple,33.0,143.0,204.0,92.0,5.8
2025,Ohio,Crawford County,11,234.25,122.625,apple,33.0,143.0,204.0,92.0,5.8
2026,Ohio,Cuyahoga County,12,248.25,130.125,apple,33.0,143.0,204.0,92.0,5.8
2027,Ohio,Darke County,12,264.25,138.125,apple,33.0,143.0,204.0,92.0,5.8
2028,Ohio,Defiance County,11,262.25,136.625,apple,33.0,143.0,204.0,92.0,5.8
2029,Ohio,Delaware County,11,252.75,131.875,apple,33.0,143.0,204.0,92.0,5.8
2030,Ohio,Erie County,12,226.0,119.0,apple,33.0,143.0,204.0,92.0,5.8
2031,Ohio,Fairfield County,12,243.25,127.625,apple,33.0,143.0,204.0,92.0,5.8
2032,Ohio,Fayette County,12,257.25,134.625,apple,33.0,143.0,204.0,92.0,5.8
2033,Ohio,Franklin County,12,261.5,136.75,apple,33.0,143.0,204.0,92.0,5.8
2034,Ohio,Fulton County,11,257.75,134.375,apple,33.0,143.0,204.0,92.0,5.8
2035,Ohio,Gallia County,12,290.75,151.375,coconut,40.0,22.0,29.0,100.0,5.7
2036,Ohio,Geauga County,11,261.0,136.0,apple,33.0,143.0,204.0,92.0,5.8
2037,Ohio,Greene County,12,274.25,143.125,apple,33.0,143.0,204.0,92.0,5.8
2038,Ohio,Guernsey County,12,244.5,128.25,apple,33.0,143.0,204.0,92.0,5.8
2039,Ohio,Hamilton County,13,284.5,148.75,coconut,40.0,22.0,29.0,100.0,5.7
2040,Ohio,Hancock County,12,235.0,123.5,apple,33.0,143.0,204.0,92.0,5.8
2041,Ohio,Hardin County,12,222.25,117.125,apple,33.0,143.0,204.0,92.0,5.8
2042,Ohio,Harrison County,11,256.5,133.75,apple,33.0,143.0,204.0,92.0,5.8
2043,Ohio,Henry County,11,263.0,137.0,apple,33.0,143.0,204.0,92.0,5.8
2044,Ohio,Highland County,12,296.0,154.0,coconut,40.0,22.0,29.0,100.0,5.7
2045,Ohio,Hocking County,12,242.5,127.25,apple,33.0,143.0,204.0,92.0,5.8
2046,Ohio,Holmes County,11,242.0,126.5,apple,33.0,143.0,204.0,92.0,5.8
2047,Ohio,Huron County,11,241.25,126.125,apple,33.0,143.0,204.0,92.0,5.8
2048,Ohio,Jackson County,12,280.0,146.0,apple,33.0,143.0,204.0,92.0,5.8
2049,Ohio,Jefferson County,11,263.0,137.0,apple,33.0,143.0,204.0,92.0,5.8
2050,Ohio,Knox County,11,266.75,138.875,apple,33.0,143.0,204.0,92.0,5.8
2051,Ohio,Lake County,11,241.25,126.125,apple,33.0,143.0,204.0,92.0,5.8
2052,Ohio,Lawrence County,13,304.75,158.875,coconut,40.0,22.0,29.0,100.0,5.7
2053,Ohio,Licking County,11,264.75,137.875,apple,33.0,143.0,204.0,92.0,5.8
2054,Ohio,Logan County,11,243.25,127.125,apple,33.0,143.0,204.0,92.0,5.8
2055,Ohio,Lorain County,11,251.5,131.25,apple,33.0,143.0,204.0,92.0,5.8
2056,Ohio,Lucas County,12,240.0,126.0,apple,33.0,143.0,204.0,92.0,5.8
2057,Ohio,Madison County,12,254.0,133.0,apple,33.0,143.0,204.0,92.0,5.8
2058,Ohio,Mahoning County,11,260.25,135.625,apple,33.0,143.0,204.0,92.0,5.8
2059,Ohio,Marion County,11,219.0,115.0,apple,33.0,143.0,204.0,92.0,5.8
2060,Ohio,Medina County,11,241.25,126.125,apple,33.0,143.0,204.0,92.0,5.8
2061,Ohio,Meigs County,12,285.75,148.875,coconut,40.0,22.0,29.0,100.0,5.7
2062,Ohio,Mercer County,11,241.25,126.125,apple,33.0,143.0,204.0,92.0,5.8
2063,Ohio,Miami County,12,252.75,132.375,apple,33.0,143.0,204.0,92.0,5.8
2064,Ohio,Monroe County,12,273.0,142.5,apple,33.0,143.0,204.0,92.0,5.8
2065,Ohio,Montgomery County,12,269.25,140.625,apple,33.0,143.0,204.0,92.0,5.8
2066,Ohio,Morgan County,12,262.25,137.125,apple,33.0,143.0,204.0,92.0,5.8
2067,Ohio,Morrow County,11,249.5,130.25,apple,33.0,143.0,204.0,92.0,5.8
2068,Ohio,Muskingum County,12,252.0,132.0,apple,33.0,143.0,204.0,92.0,5.8
2069,Ohio,Noble County,12,254.0,133.0,apple,33.0,143.0,204.0,92.0,5.8
2070,Ohio,Ottawa County,12,214.0,113.0,apple,33.0,143.0,204.0,92.0,5.8
2071,Ohio,Paulding County,11,273.0,142.0,apple,33.0,143.0,204.0,92.0,5.8
2072,Ohio,Perry County,12,260.25,136.125,apple,33.0,143.0,204.0,92.0,5.8
2073,Ohio,Pickaway County,12,238.0,125.0,apple,33.0,143.0,204.0,92.0,5.8
2074,Ohio,Pike County,12,292.75,152.375,coconut,40.0,22.0,29.0,100.0,5.7
2075,Ohio,Portage County,11,251.5,131.25,apple,33.0,143.0,204.0,92.0,5.8
2076,Ohio,Preble County,11,270.0,140.5,apple,33.0,143.0,204.0,92.0,5.8
2077,Ohio,Putnam County,12,256.5,134.25,apple,33.0,143.0,204.0,92.0,5.8
2078,Ohio,Richland County,11,238.0,124.5,apple,33.0,143.0,204.0,92.0,5.8
2079,Ohio,Ross County,12,260.25,136.125,apple,33.0,143.0,204.0,92.0,5.8
2080,Ohio,Sandusky County,12,224.25,118.125,apple,33.0,143.0,204.0,92.0,5.8
2081,Ohio,Scioto County,12,301.0,156.5,coconut,40.0,22.0,29.0,100.0,5.7
2082,Ohio,Seneca County,11,228.5,119.75,apple,33.0,143.0,204.0,92.0,5.8
2083,Ohio,Shelby County,11,235.0,123.0,apple,33.0,143.0,204.0,92.0,5.8
2084,Ohio,Stark County,12,238.75,125.375,apple,33.0,143.0,204.0,92.0,5.8
2085,Ohio,Summit County,12,224.75,118.375,apple,33.0,143.0,204.0,92.0,5.8
2086,Ohio,Trumbull County,11,268.0,139.5,apple,33.0,143.0,204.0,92.0,5.8
2087,Ohio,Tuscarawas County,11,236.25,123.625,apple,33.0,143.0,204.0,92.0,5.8
2088,Ohio,Union County,11,231.25,121.125,apple,33.0,143.0,204.0,92.0,5.8
2089,Ohio,Van Wert County,11,257.75,134.375,apple,33.0,143.0,204.0,92.0,5.8
2090,Ohio,Vinton County,12,266.75,139.375,apple,33.0,143.0,204.0,92.0,5.8
2091,Ohio,Warren County,12,279.5,145.75,apple,33.0,143.0,204.0,92.0,5.8
2092,Ohio,Washington County,12,264.75,138.375,apple,33.0,143.0,204.0,92.0,5.8
2093,Ohio,Wayne County,11,222.25,116.625,apple,33.0,143.0,204.0,92.0,5.8
2094,Ohio,Williams County,11,257.75,134.375,apple,33.0,143.0,204.0,92.0,5.8
2095,Ohio,Wood County,12,239.5,125.75,apple,33.0,143.0,204.0,92.0,5.8
2096,Ohio,Wyandot County,12,234.25,123.125,apple,33.0,143.0,204.0,92.0,5.8
2097,Oklahoma,Adair County,15,311.25,163.125,coconut,40.0,22.0,29.0,100.0,5.7
2098,Oklahoma,Alfalfa County,15,152.5,83.75,apple,33.0,143.0,204.0,92.0,5.8
2099,Oklahoma,Atoka County,17,260.25,138.625,apple,33.0,143.0,204.0,92.0,5.8
2100,Oklahoma,Beaver County,14,118.0,66.0,apple,33.0,143.0,204.0,92.0,5.8
2101,Oklahoma,Beckham County,16,154.25,85.125,apple,33.0,143.0,204.0,92.0,5.8
2102,Oklahoma,Blaine County,15,190.5,102.75,apple,33.0,143.0,204.0,92.0,5.8
2103,Oklahoma,Bryan County,17,256.0,136.5,apple,33.0,143.0,204.0,92.0,5.8
2104,Oklahoma,Caddo County,16,205.75,110.875,apple,33.0,143.0,204.0,92.0,5.8
2105,Oklahoma,Canadian County,16,229.25,122.625,apple,33.0,143.0,204.0,92.0,5.8
2106,Oklahoma,Carter County,17,218.5,117.75,apple,33.0,143.0,204.0,92.0,5.8
2107,Oklahoma,Cherokee County,15,318.75,166.875,coconut,40.0,22.0,29.0,100.0,5.7
2108,Oklahoma,Choctaw County,17,298.5,157.75,coconut,40.0,22.0,29.0,100.0,5.7
2109,Oklahoma,Cimarron County,12,82.5,47.25,apple,33.0,143.0,204.0,92.0,5.8
2110,Oklahoma,Cleveland County,16,231.25,123.625,apple,33.0,143.0,204.0,92.0,5.8
2111,Oklahoma,Coal County,16,261.5,138.75,apple,33.0,143.0,204.0,92.0,5.8
2112,Oklahoma,Comanche County,16,205.0,110.5,apple,33.0,143.0,204.0,92.0,5.8
2113,Oklahoma,Cotton County,17,201.25,109.125,apple,33.0,143.0,204.0,92.0,5.8
2114,Oklahoma,Craig County,15,302.25,158.625,coconut,40.0,22.0,29.0,100.0,5.7
2115,Oklahoma,Creek County,16,240.75,128.375,apple,33.0,143.0,204.0,92.0,5.8
2116,Oklahoma,Custer County,15,169.5,92.25,apple,33.0,143.0,204.0,92.0,5.8
2117,Oklahoma,Delaware County,14,334.0,174.0,coconut,40.0,22.0,29.0,100.0,5.7
2118,Oklahoma,Dewey County,14,164.5,89.25,apple,33.0,143.0,204.0,92.0,5.8
2119,Oklahoma,Ellis County,14,144.25,79.125,apple,33.0,143.0,204.0,92.0,5.8
2120,Oklahoma,Garfield County,15,203.75,109.375,apple,33.0,143.0,204.0,92.0,5.8
2121,Oklahoma,Garvin County,16,221.5,118.75,apple,33.0,143.0,204.0,92.0,5.8
2122,Oklahoma,Grady County,16,229.25,122.625,apple,33.0,143.0,204.0,92.0,5.8
2123,Oklahoma,Grant County,15,172.75,93.875,apple,33.0,143.0,204.0,92.0,5.8
2124,Oklahoma,Greer County,16,146.75,81.375,apple,33.0,143.0,204.0,92.0,5.8
2125,Oklahoma,Harmon County,16,144.25,80.125,apple,33.0,143.0,204.0,92.0,5.8
2126,Oklahoma,Harper County,14,125.75,69.875,apple,33.0,143.0,204.0,92.0,5.8
2127,Oklahoma,Haskell County,16,310.5,163.25,coconut,40.0,22.0,29.0,100.0,5.7
2128,Oklahoma,Hughes County,16,256.5,136.25,apple,33.0,143.0,204.0,92.0,5.8
2129,Oklahoma,Jackson County,17,160.0,88.5,apple,33.0,143.0,204.0,92.0,5.8
2130,Oklahoma,Jefferson County,17,205.0,111.0,apple,33.0,143.0,204.0,92.0,5.8
2131,Oklahoma,Johnston County,17,249.5,133.25,apple,33.0,143.0,204.0,92.0,5.8
2132,Oklahoma,Kay County,15,207.0,111.0,apple,33.0,143.0,204.0,92.0,5.8
2133,Oklahoma,Kingfisher County,16,219.0,117.5,apple,33.0,143.0,204.0,92.0,5.8
2134,Oklahoma,Kiowa County,16,163.25,89.625,apple,33.0,143.0,204.0,92.0,5.8
2135,Oklahoma,Latimer County,16,302.25,159.125,coconut,40.0,22.0,29.0,100.0,5.7
2136,Oklahoma,Le Flore County,16,325.0,170.5,coconut,40.0,22.0,29.0,100.0,5.7
2137,Oklahoma,Lincoln County,16,234.25,125.125,apple,33.0,143.0,204.0,92.0,5.8
2138,Oklahoma,Logan County,16,238.75,127.375,apple,33.0,143.0,204.0,92.0,5.8
2139,Oklahoma,Love County,17,224.25,120.625,apple,33.0,143.0,204.0,92.0,5.8
2140,Oklahoma,McClain County,16,233.75,124.875,apple,33.0,143.0,204.0,92.0,5.8
2141,Oklahoma,McCurtain County,17,371.5,194.25,rice,97.0,59.0,43.0,84.0,6.3
2142,Oklahoma,McIntosh County,16,289.0,152.5,coconut,40.0,22.0,29.0,100.0,5.7
2143,Oklahoma,Major County,15,161.25,88.125,apple,33.0,143.0,204.0,92.0,5.8
2144,Oklahoma,Marshall County,17,236.25,126.625,apple,33.0,143.0,204.0,92.0,5.8
2145,Oklahoma,Mayes County,15,311.25,163.125,coconut,40.0,22.0,29.0,100.0,5.7
2146,Oklahoma,Murray County,16,232.5,124.25,apple,33.0,143.0,204.0,92.0,5.8
2147,Oklahoma,Muskogee County,16,292.0,154.0,coconut,40.0,22.0,29.0,100.0,5.7
2148,Oklahoma,Noble County,16,221.0,118.5,apple,33.0,143.0,204.0,92.0,5.8
2149,Oklahoma,Nowata County,15,266.75,140.875,apple,33.0,143.0,204.0,92.0,5.8
2150,Oklahoma,Okfuskee County,16,241.25,128.625,apple,33.0,143.0,204.0,92.0,5.8
2151,Oklahoma,Oklahoma County,16,237.5,126.75,apple,33.0,143.0,204.0,92.0,5.8
2152,Oklahoma,Okmulgee County,16,250.25,133.125,apple,33.0,143.0,204.0,92.0,5.8
2153,Oklahoma,Osage County,15,238.0,126.5,apple,33.0,143.0,204.0,92.0,5.8
2154,Oklahoma,Ottawa County,15,336.5,175.75,coconut,40.0,22.0,29.0,100.0,5.7
2155,Oklahoma,Pawnee County,16,217.75,116.875,apple,33.0,143.0,204.0,92.0,5.8
2156,Oklahoma,Payne County,16,219.75,117.875,apple,33.0,143.0,204.0,92.0,5.8
2157,Oklahoma,Pittsburg County,16,289.5,152.75,coconut,40.0,22.0,29.0,100.0,5.7
2158,Oklahoma,Pontotoc County,16,256.0,136.0,apple,33.0,143.0,204.0,92.0,5.8
2159,Oklahoma,Pottawatomie County,16,226.0,121.0,apple,33.0,143.0,204.0,92.0,5.8
2160,Oklahoma,Pushmataha County,16,313.75,164.875,coconut,40.0,22.0,29.0,100.0,5.7
2161,Oklahoma,Roger Mills County,15,152.5,83.75,apple,33.0,143.0,204.0,92.0,5.8
2162,Oklahoma,Rogers County,16,273.75,144.875,apple,33.0,143.0,204.0,92.0,5.8
2163,Oklahoma,Seminole County,16,229.75,122.875,apple,33.0,143.0,204.0,92.0,5.8
2164,Oklahoma,Sequoyah County,16,322.0,169.0,coconut,40.0,22.0,29.0,100.0,5.7
2165,Oklahoma,Stephens County,16,219.0,117.5,apple,33.0,143.0,204.0,92.0,5.8
2166,Oklahoma,Texas County,13,106.0,59.5,apple,33.0,143.0,204.0,92.0,5.8
2167,Oklahoma,Tillman County,17,188.0,102.5,apple,33.0,143.0,204.0,92.0,5.8
2168,Oklahoma,Tulsa County,16,241.25,128.625,apple,33.0,143.0,204.0,92.0,5.8
2169,Oklahoma,Wagoner County,16,266.75,141.375,apple,33.0,143.0,204.0,92.0,5.8
2170,Oklahoma,Washington County,15,264.75,139.875,apple,33.0,143.0,204.0,92.0,5.8
2171,Oklahoma,Washita County,16,171.5,93.75,apple,33.0,143.0,204.0,92.0,5.8
2172,Oklahoma,Woods County,14,146.75,80.375,apple,33.0,143.0,204.0,92.0,5.8
2173,Oklahoma,Woodward County,14,146.75,80.375,apple,33.0,143.0,204.0,92.0,5.8
2174,Oregon,Baker County,8,108.0,58.0,apple,33.0,143.0,204.0,92.0,5.8
2175,Oregon,Benton County,12,349.25,180.625,coffee,91.0,21.0,26.0,57.4,7.3
2176,Oregon,Clackamas County,9,410.25,209.625,rice,97.0,59.0,43.0,84.0,6.3
2177,Oregon,Clatsop County,10,537.75,273.875,,,,,,
2178,Oregon,Columbia County,11,342.25,176.625,coffee,91.0,21.0,26.0,57.4,7.3
2179,Oregon,Coos County,12,382.25,197.125,rice,97.0,59.0,43.0,84.0,6.3
2180,Oregon,Crook County,8,66.0,37.0,apple,33.0,143.0,204.0,92.0,5.8
2181,Oregon,Curry County,12,497.25,254.625,,,,,,
2182,Oregon,Deschutes County,7,112.5,59.75,apple,33.0,143.0,204.0,92.0,5.8
2183,Oregon,Douglas County,11,287.0,149.0,coconut,40.0,22.0,29.0,100.0,5.7
2184,Oregon,Gilliam County,11,54.5,32.75,apple,33.0,143.0,204.0,92.0,5.8
2185,Oregon,Grant County,7,99.75,53.375,apple,33.0,143.0,204.0,92.0,5.8
2186,Oregon,Harney County,8,64.25,36.125,apple,33.0,143.0,204.0,92.0,5.8
2187,Oregon,Hood River County,8,334.75,171.375,coconut,40.0,22.0,29.0,100.0,5.7
2188,Oregon,Jackson County,11,188.5,99.75,apple,33.0,143.0,204.0,92.0,5.8
2189,Oregon,Jefferson County,9,93.25,51.125,apple,33.0,143.0,204.0,92.0,5.8
2190,Oregon,Josephine County,11,313.0,162.0,coconut,40.0,22.0,29.0,100.0,5.7
2191,Oregon,Klamath County,8,126.25,67.125,apple,33.0,143.0,204.0,92.0,5.8
2192,Oregon,Lake County,8,64.75,36.375,apple,33.0,143.0,204.0,92.0,5.8
2193,Oregon,Lane County,11,355.5,183.25,coffee,91.0,21.0,26.0,57.4,7.3
2194,Oregon,Lincoln County,11,542.25,276.625,,,,,,
2195,Oregon,Linn County,10,391.25,200.625,rice,97.0,59.0,43.0,84.0,6.3
2196,Oregon,Malheur County,9,71.0,40.0,apple,33.0,143.0,204.0,92.0,5.8
2197,Oregon,Marion County,11,358.25,184.625,rice,97.0,59.0,43.0,84.0,6.3
2198,Oregon,Morrow County,11,68.0,39.5,apple,33.0,143.0,204.0,92.0,5.8
2199,Oregon,Multnomah County,11,352.5,181.75,coffee,91.0,21.0,26.0,57.4,7.3
2200,Oregon,Polk County,12,388.5,200.25,rice,97.0,59.0,43.0,84.0,6.3
2201,Oregon,Sherman County,11,63.5,37.25,apple,33.0,143.0,204.0,92.0,5.8
2202,Oregon,Tillamook County,10,630.5,320.25,,,,,,
2203,Oregon,Umatilla County,10,105.5,57.75,apple,33.0,143.0,204.0,92.0,5.8
2204,Oregon,Union County,8,150.5,79.25,apple,33.0,143.0,204.0,92.0,5.8
2205,Oregon,Wallowa County,7,130.75,68.875,apple,33.0,143.0,204.0,92.0,5.8
2206,Oregon,Wasco County,10,103.5,56.75,apple,33.0,143.0,204.0,92.0,5.8
2207,Oregon,Washington County,11,337.25,174.125,coconut,40.0,22.0,29.0,100.0,5.7
2208,Oregon,Wheeler County,9,75.5,42.25,apple,33.0,143.0,204.0,92.0,5.8
2209,Oregon,Yamhill County,12,367.0,189.5,rice,97.0,59.0,43.0,84.0,6.3
2210,Pennsylvania,Adams County,12,298.5,155.25,coconut,40.0,22.0,29.0,100.0,5.7
2211,Pennsylvania,Allegheny County,12,282.0,147.0,coconut,40.0,22.0,29.0,100.0,5.7
2212,Pennsylvania,Armstrong County,11,298.5,154.75,coconut,40.0,22.0,29.0,100.0,5.7
2213,Pennsylvania,Beaver County,11,258.5,134.75,apple,33.0,143.0,204.0,92.0,5.8
2214,Pennsylvania,Bedford County,11,265.5,138.25,apple,33.0,143.0,204.0,92.0,5.8
2215,Pennsylvania,Berks County,12,320.0,166.0,coconut,40.0,22.0,29.0,100.0,5.7
2216,Pennsylvania,Blair County,11,296.0,153.5,coconut,40.0,22.0,29.0,100.0,5.7
2217,Pennsylvania,Bradford County,9,313.75,161.375,coconut,40.0,22.0,29.0,100.0,5.7
2218,Pennsylvania,Bucks County,12,343.5,177.75,coffee,91.0,21.0,26.0,57.4,7.3
2219,Pennsylvania,Butler County,11,289.0,150.0,coconut,40.0,22.0,29.0,100.0,5.7
2220,Pennsylvania,Cambria County,9,315.5,162.25,coconut,40.0,22.0,29.0,100.0,5.7
2221,Pennsylvania,Cameron County,9,322.0,165.5,coconut,40.0,22.0,29.0,100.0,5.7
